Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
41231,0.43,Ideal,D,VS1,61.6,56.0,1207,4.85,4.86,2.99
41232,0.43,Ideal,D,VS1,62.1,55.0,1207,4.83,4.86,3.01
41233,0.43,Ideal,D,VS1,61.9,55.0,1207,4.85,4.87,3.01
41234,0.44,Ideal,G,VVS1,60.3,57.0,1207,4.92,4.96,2.98
41235,0.33,Ideal,E,VVS1,61.6,56.0,1207,4.44,4.46,2.74
41236,0.39,Premium,E,VVS2,61.1,59.0,1207,4.74,4.68,2.88
41237,0.33,Ideal,E,IF,61.9,57.0,1207,4.45,4.41,2.74
41238,0.33,Premium,E,IF,60.8,58.0,1207,4.49,4.46,2.72
41239,0.33,Premium,D,VVS1,61.8,58.0,1207,4.43,4.4,2.73
41241,0.73,Premium,F,I1,59.3,61.0,1207,5.88,5.75,3.46
41242,0.46,Premium,E,VS2,60.2,60.0,1208,5.01,4.96,3.0
41244,0.46,Premium,I,IF,59.4,60.0,1208,5.04,5.02,2.99
41245,0.34,Ideal,E,VVS1,61.1,56.0,1208,4.52,4.55,2.77
41247,0.3,Premium,D,IF,62.1,59.0,1208,4.29,4.27,2.66
41248,0.54,Ideal,H,SI2,61.2,56.0,1208,5.27,5.24,3.21
41249,0.56,Premium,G,SI2,60.0,60.0,1208,5.48,5.42,3.11
41255,0.3,Ideal,F,SI1,62.3,54.0,500,4.27,4.3,2.67
41257,0.38,Premium,I,SI2,60.0,59.0,500,4.69,4.71,2.82
41259,0.3,Premium,F,SI1,60.9,60.0,500,4.33,4.37,2.65
41260,0.3,Ideal,H,VS2,61.0,56.0,501,4.33,4.37,2.65
41261,0.31,Premium,H,SI2,59.5,59.0,501,4.45,4.39,2.63
41263,0.34,Ideal,I,VS1,62.0,54.0,501,4.49,4.51,2.79
41264,0.33,Ideal,E,SI1,59.6,57.0,501,4.49,4.53,2.69
41265,0.31,Ideal,H,VS2,62.1,53.8,502,4.33,4.37,2.7
41266,0.31,Ideal,I,VS1,61.9,53.9,502,4.35,4.38,2.7
41267,0.31,Ideal,I,VS1,62.5,53.4,502,4.31,4.34,2.7
41268,0.31,Ideal,I,VS1,61.9,54.5,502,4.33,4.36,2.69
41269,0.31,Ideal,I,VS1,61.3,54.0,502,4.39,4.46,2.7
41270,0.31,Ideal,I,VS1,61.7,54.6,502,4.38,4.39,2.71
41272,0.28,Ideal,I,VS2,62.4,56.0,503,4.19,4.22,2.62
41273,0.3,Ideal,G,VS2,62.0,56.0,503,4.29,4.32,2.67
41274,0.31,Ideal,I,VS1,61.9,55.0,503,4.35,4.38,2.7
41275,0.28,Ideal,I,VS1,62.0,56.0,503,4.2,4.24,2.62
41276,0.3,Ideal,H,VS1,60.8,57.0,503,4.31,4.34,2.63
41277,0.35,Ideal,G,SI1,61.8,55.0,503,4.54,4.56,2.81
41282,0.58,Ideal,F,SI2,60.9,57.0,1209,5.4,5.44,3.3
41283,0.39,Ideal,G,IF,60.6,56.0,1209,4.73,4.76,2.87
41284,0.43,Premium,E,VS1,62.3,58.0,1209,4.82,4.78,2.99
41286,0.42,Premium,D,VVS2,59.6,59.0,1210,4.96,4.9,2.94
41287,0.42,Ideal,D,VVS2,61.7,57.0,1210,4.82,4.8,2.97
41288,0.42,Ideal,D,VVS2,62.0,55.0,1210,4.84,4.81,2.99
41291,0.52,Ideal,G,SI2,62.1,56.0,1210,5.13,5.18,3.2
41292,0.36,Ideal,F,IF,61.7,55.0,1210,4.58,4.62,2.84
41294,0.51,Premium,E,SI2,60.7,56.0,1211,5.21,5.17,3.15
41295,0.34,Ideal,D,VVS1,61.7,56.0,1211,4.48,4.46,2.76
41296,0.34,Ideal,D,VVS1,62.4,55.0,1211,4.49,4.45,2.79
41297,0.34,Ideal,D,VVS1,61.5,56.0,1211,4.5,4.47,2.76
41298,0.34,Ideal,D,VVS1,61.7,57.0,1211,4.52,4.49,2.78
41299,0.51,Premium,I,VVS2,59.4,60.0,1211,5.26,5.21,3.11
41300,0.38,Ideal,E,VS1,62.2,54.0,1211,4.65,4.63,2.89
41301,0.38,Ideal,E,VVS1,61.8,56.0,1211,4.67,4.62,2.87
41302,0.39,Ideal,D,VVS2,62.1,56.0,1212,4.65,4.69,2.9
41303,0.56,Ideal,F,SI2,61.9,55.0,1212,5.27,5.31,3.28
41304,0.56,Ideal,I,SI1,61.9,57.0,1212,5.25,5.29,3.26
41305,0.56,Ideal,I,SI1,61.8,54.0,1212,5.28,5.31,3.27
41306,0.38,Ideal,F,IF,60.7,57.0,1212,4.69,4.73,2.86
41307,0.38,Ideal,F,IF,61.5,56.0,1212,4.67,4.7,2.88
41308,0.38,Ideal,F,IF,62.2,54.0,1212,4.64,4.69,2.9
41309,0.57,Premium,I,VS1,61.6,58.0,1212,5.33,5.28,3.27
41313,0.41,Ideal,F,VVS1,61.8,54.0,1213,4.78,4.83,2.97
41314,0.58,Ideal,G,SI2,62.1,54.0,1213,5.36,5.39,3.34
41315,0.45,Ideal,G,VVS2,61.2,56.0,1213,4.96,4.91,3.02
41316,0.42,Ideal,H,IF,61.0,56.0,1213,4.82,4.79,2.93
41321,0.52,Ideal,I,VS2,61.9,55.0,1214,5.19,5.21,3.22
41322,0.52,Ideal,I,VS2,61.5,56.0,1214,5.19,5.21,3.2
41323,0.65,Ideal,J,SI1,62.1,54.0,1214,5.56,5.59,3.46
41324,0.65,Ideal,J,SI1,61.9,54.0,1214,5.6,5.62,3.47
41325,0.52,Ideal,H,SI1,61.5,56.0,1214,5.19,5.22,3.2
41326,0.56,Ideal,H,SI1,61.8,55.0,1214,5.31,5.34,3.29
41327,0.31,Ideal,E,IF,61.5,56.0,1214,4.35,4.4,2.69
41328,0.31,Ideal,E,IF,62.5,56.0,1214,4.34,4.37,2.72
41330,0.31,Ideal,E,IF,61.8,54.0,1214,4.36,4.38,2.7
41335,0.36,Ideal,F,IF,62.2,55.0,1215,4.62,4.57,2.86
41337,0.5,Premium,D,SI1,59.1,61.0,1215,5.18,5.07,3.03
41339,0.42,Ideal,E,VVS2,62.3,55.0,1216,4.76,4.81,2.98
41340,0.42,Ideal,E,VVS2,61.8,56.0,1216,4.78,4.8,2.96
41341,0.42,Ideal,E,VVS2,61.3,56.0,1216,4.81,4.85,2.96
41342,0.42,Ideal,H,IF,61.9,56.0,1216,4.79,4.81,2.97
41343,0.42,Ideal,H,IF,61.7,55.0,1216,4.82,4.84,2.98
41344,0.55,Ideal,I,VS2,61.3,54.0,1216,5.28,5.36,3.26
41345,0.54,Ideal,I,VS1,61.9,54.0,1216,5.24,5.29,3.26
41346,0.54,Ideal,I,VS1,61.6,54.0,1216,5.26,5.3,3.25
41352,0.57,Premium,H,SI1,59.3,58.0,1218,5.4,5.46,3.22
41353,0.43,Ideal,H,VS2,62.5,56.0,1218,4.81,4.85,3.02
41354,0.53,Ideal,J,VS1,61.4,55.2,1218,5.2,5.22,3.2
41355,0.43,Ideal,I,VS1,61.8,55.0,1218,4.88,4.9,3.02
41356,0.43,Ideal,I,VS1,62.4,56.0,1218,4.81,4.84,3.01
41357,0.38,Ideal,F,IF,62.2,54.0,1218,4.65,4.68,2.9
41358,0.6,Premium,H,SI1,60.1,61.0,1219,5.43,5.39,3.25
41361,0.38,Ideal,H,VVS1,60.7,55.0,1219,4.71,4.74,2.87
41364,0.52,Premium,F,SI2,61.7,58.0,1219,5.16,5.12,3.17
41365,0.65,Premium,I,SI2,60.7,58.0,1219,5.65,5.62,3.42
41366,0.5,Premium,H,SI1,62.1,60.0,1219,5.06,5.02,3.13
41374,0.51,Premium,G,SI1,62.4,58.0,1220,5.07,5.13,3.18
41377,0.5,Ideal,I,VS2,61.6,54.0,1220,5.11,5.14,3.16
41378,0.53,Ideal,F,SI2,60.9,55.0,1220,5.26,5.29,3.21
41379,0.41,Ideal,E,VVS1,61.4,57.0,1221,4.77,4.8,2.94
41380,0.59,Ideal,F,SI2,59.5,57.0,1221,5.5,5.54,3.28
41381,0.55,Ideal,E,SI2,62.0,56.0,1221,5.27,5.31,3.28
41382,0.46,Ideal,J,IF,61.8,56.0,1221,4.98,4.95,3.07
41383,0.42,Ideal,F,VVS2,61.6,56.0,1221,4.85,4.83,2.98
41384,0.42,Premium,F,VVS2,59.6,59.0,1221,4.86,4.83,2.89
41385,0.42,Ideal,F,VVS2,62.1,55.0,1221,4.81,4.79,2.98
41386,0.42,Ideal,F,VVS2,62.2,56.0,1221,4.82,4.79,2.99
41387,0.42,Ideal,F,VVS2,61.3,57.0,1221,4.82,4.8,2.95
41388,0.42,Ideal,F,VVS2,61.1,57.0,1221,4.84,4.82,2.95
41389,0.42,Ideal,F,VVS2,60.6,57.0,1221,4.85,4.82,2.93
41390,0.42,Ideal,F,VVS2,61.7,57.0,1221,4.81,4.78,2.96
41391,0.42,Premium,F,VVS2,61.7,59.0,1221,4.82,4.78,2.96
41392,0.47,Premium,H,VS1,61.8,58.0,1221,4.99,4.94,3.07
41393,0.42,Premium,F,VVS2,60.3,59.0,1221,4.86,4.83,2.92
41395,0.51,Ideal,H,SI1,61.6,55.0,1222,5.14,5.18,3.18
41396,0.53,Ideal,E,SI2,60.9,57.0,1223,5.21,5.23,3.18
41397,0.42,Ideal,D,VVS2,61.7,53.0,1223,4.85,4.87,3.0
41398,0.42,Ideal,F,VVS1,62.2,53.0,1223,4.81,4.83,3.0
41399,0.42,Ideal,F,VVS1,61.5,56.0,1223,4.85,4.87,2.99
41400,0.52,Ideal,H,SI1,61.0,56.0,1223,5.2,5.23,3.18
41401,0.52,Ideal,F,SI1,62.2,54.0,1223,5.19,5.23,3.24
41402,0.52,Ideal,F,SI1,62.0,53.0,1223,5.16,5.2,3.21
41405,0.56,Ideal,J,VS2,62.0,56.0,1224,5.27,5.31,3.28
41409,0.49,Premium,G,VS2,61.0,59.0,1225,5.13,5.06,3.11
41410,0.56,Premium,F,SI2,59.1,58.0,1225,5.44,5.38,3.2
41415,0.47,Ideal,F,VS2,60.7,56.1,1226,5.02,5.08,3.07
41416,0.4,Ideal,D,VS2,61.6,55.0,1226,4.75,4.79,2.94
41417,0.53,Ideal,H,SI1,62.4,59.0,1226,5.18,5.21,3.24
41419,0.55,Premium,G,SI1,60.7,56.0,1226,5.38,5.32,3.25
41420,0.52,Ideal,F,SI2,60.9,57.0,1226,5.22,5.2,3.17
41423,0.46,Ideal,H,VVS1,62.3,54.0,1227,4.96,4.99,3.1
41424,0.58,Ideal,J,SI1,62.1,55.0,1227,5.31,5.39,3.32
41425,0.54,Ideal,H,SI1,62.5,53.0,1227,5.22,5.25,3.27
41430,0.53,Premium,E,SI2,60.5,60.0,1227,5.24,5.21,3.16
41431,0.38,Premium,G,IF,62.5,60.0,1227,4.64,4.61,2.89
41432,0.51,Premium,F,SI2,61.1,59.0,1227,5.15,5.09,3.13
41435,0.57,Premium,E,SI2,61.0,60.0,1228,5.32,5.36,3.26
41436,0.42,Ideal,F,VS1,61.6,55.0,1228,4.84,4.87,2.99
41437,0.55,Ideal,G,SI2,61.8,55.0,1228,5.27,5.32,3.27
41438,0.59,Ideal,J,SI1,61.3,57.0,1228,5.37,5.4,3.3
41441,0.61,Ideal,G,SI2,59.5,57.0,1228,5.55,5.51,3.29
41444,0.36,Premium,E,IF,59.4,61.0,1229,4.69,4.61,2.76
41446,0.53,Ideal,E,SI2,61.2,55.0,1229,5.23,5.26,3.21
41447,0.53,Ideal,E,SI2,60.8,57.0,1229,5.23,5.26,3.19
41448,0.4,Ideal,G,IF,62.0,56.0,1229,4.73,4.76,2.94
41449,0.4,Ideal,G,IF,61.8,55.0,1229,4.76,4.79,2.95
41450,0.4,Ideal,G,IF,61.7,57.0,1229,4.7,4.73,2.91
41451,0.4,Ideal,G,IF,61.2,56.0,1229,4.76,4.81,2.93
41452,0.4,Ideal,G,IF,62.3,55.0,1229,4.74,4.76,2.96
41453,0.4,Ideal,G,IF,61.1,58.0,1229,4.72,4.74,2.89
41454,0.38,Ideal,F,IF,62.2,54.0,1229,4.68,4.71,2.92
41457,0.52,Premium,E,SI2,61.8,54.0,1229,5.18,5.15,3.19
41458,0.45,Premium,F,VS1,62.1,59.0,1229,4.85,4.81,3.0
41459,0.59,Premium,E,SI2,61.4,59.0,1229,5.4,5.32,3.29
41461,0.41,Premium,G,VVS1,60.0,59.0,1230,4.84,4.83,2.9
41462,0.41,Ideal,G,VVS1,62.1,55.0,1230,4.79,4.74,2.96
41463,0.41,Ideal,G,VVS1,61.8,55.0,1230,4.78,4.76,2.95
41464,0.41,Ideal,G,VVS1,61.7,55.0,1230,4.79,4.77,2.95
41465,0.41,Ideal,G,VVS1,62.0,56.0,1230,4.8,4.78,2.97
41466,0.41,Premium,G,VVS1,59.9,59.0,1230,4.83,4.79,2.88
41467,0.41,Premium,G,VVS1,61.0,61.0,1230,4.75,4.72,2.89
41468,0.41,Premium,G,VVS1,60.3,60.0,1230,4.78,4.74,2.87
41469,0.41,Ideal,D,VS1,61.3,54.0,1230,4.83,4.8,2.95
41470,0.41,Ideal,D,VS1,61.8,57.0,1230,4.8,4.75,2.95
41471,0.41,Ideal,D,VS1,62.1,56.0,1230,4.8,4.77,2.97
41472,0.41,Ideal,D,VS1,61.0,57.0,1230,4.82,4.78,2.93
41476,0.5,Premium,F,SI1,61.7,57.0,1231,5.09,5.06,3.13
41478,0.41,Premium,E,VVS2,60.9,56.0,1231,4.84,4.78,2.93
41479,0.56,Premium,J,VS2,60.9,60.0,1232,5.33,5.27,3.23
41482,0.39,Premium,F,VVS1,59.7,58.0,1232,4.73,4.75,2.83
41483,0.39,Ideal,D,VVS2,61.8,57.0,1232,4.67,4.71,2.9
41487,0.39,Premium,D,VVS2,61.1,60.0,1232,4.66,4.7,2.86
41488,0.52,Ideal,I,VS2,61.9,58.0,1232,5.14,5.17,3.19
41489,0.52,Ideal,E,SI2,60.9,56.0,1232,5.2,5.23,3.17
41490,0.52,Ideal,F,SI1,61.5,57.0,1232,5.12,5.16,3.16
41491,0.5,Ideal,F,SI1,60.1,56.0,1232,5.19,5.22,3.13
41494,0.44,Premium,D,VS1,60.2,59.0,1232,4.93,4.91,2.96
41497,0.37,Ideal,D,VVS1,62.0,56.0,1233,4.59,4.6,2.85
41498,0.42,Ideal,F,VVS1,62.0,55.0,1233,4.8,4.84,2.99
41499,0.61,Ideal,J,VS2,59.7,59.0,1233,5.54,5.47,3.29
41500,0.58,Premium,J,VS2,59.5,62.0,1233,5.44,5.41,3.23
41501,0.62,Premium,F,SI2,59.1,58.0,1234,5.6,5.57,3.3
41505,0.43,Premium,D,VS2,60.0,59.0,1234,4.93,4.91,2.95
41511,0.44,Ideal,D,VS1,62.3,55.0,1235,4.85,4.88,3.03
41512,0.44,Premium,G,VVS1,60.9,59.0,1235,4.9,4.96,3.0
41513,0.44,Ideal,G,VVS1,61.6,56.0,1235,4.88,4.9,3.01
41514,0.44,Ideal,G,VVS1,61.8,55.0,1235,4.86,4.91,3.02
41515,0.44,Ideal,D,VS1,61.3,56.0,1235,4.87,4.92,3.0
41516,0.44,Ideal,D,VS1,61.6,56.0,1235,4.85,4.92,3.01
41517,0.44,Ideal,D,VS1,61.1,56.0,1235,4.91,4.95,3.01
41518,0.44,Ideal,D,VS1,62.3,55.0,1235,4.84,4.88,3.03
41520,0.32,Premium,F,VVS1,60.7,58.0,1235,4.4,4.43,2.68
41521,0.43,Ideal,F,VS1,61.4,56.0,1235,4.87,4.9,3.0
41522,0.54,Ideal,F,SI2,60.8,56.0,1235,5.26,5.34,3.22
41523,0.42,Ideal,G,VVS1,61.2,56.0,1235,4.86,4.85,2.97
41524,0.42,Premium,G,VVS1,59.8,58.0,1235,4.88,4.85,2.91
41525,0.42,Ideal,G,VVS1,60.6,56.0,1235,4.88,4.86,2.95
41526,0.42,Premium,G,VVS1,59.3,59.0,1235,4.92,4.9,2.91
41527,0.42,Ideal,G,VVS1,61.6,55.0,1235,4.87,4.81,2.98
41528,0.42,Premium,G,VVS1,60.2,59.0,1235,4.84,4.82,2.91
41529,0.42,Ideal,G,VVS1,61.6,55.0,1235,4.85,4.82,2.98
41530,0.42,Ideal,G,VVS1,61.1,56.0,1235,4.87,4.82,2.96
41531,0.42,Ideal,G,VVS1,60.0,57.0,1235,4.86,4.84,2.91
41534,0.42,Ideal,G,VVS1,61.2,57.0,1235,4.82,4.78,2.94
41535,0.42,Ideal,G,VVS1,61.7,55.0,1235,4.84,4.78,2.97
41536,0.42,Ideal,G,VVS1,61.4,56.0,1235,4.83,4.81,2.96
41537,0.42,Ideal,G,VVS1,62.0,56.0,1235,4.84,4.81,2.99
41538,0.42,Ideal,D,VS1,62.1,56.0,1235,4.82,4.78,2.98
41539,0.42,Ideal,D,VS1,61.5,54.0,1235,4.84,4.79,2.96
41540,0.42,Premium,D,VS1,60.8,59.0,1235,4.85,4.79,2.93
41541,0.42,Ideal,D,VS1,61.1,57.0,1235,4.84,4.81,2.95
41542,0.42,Premium,D,VS1,60.8,60.0,1235,4.87,4.84,2.95
41544,0.52,Premium,G,SI2,61.4,56.0,1235,5.27,5.18,3.2
41546,0.5,Premium,D,SI1,60.7,59.0,1235,5.11,5.04,3.08
41550,0.42,Ideal,G,VVS1,61.1,56.0,1235,4.84,4.82,2.95
41552,0.53,Ideal,I,VS2,62.0,55.0,1236,5.16,5.19,3.21
41553,0.53,Ideal,H,SI1,62.5,56.0,1236,5.15,5.19,3.23
41554,0.41,Ideal,F,VVS1,62.3,56.0,1236,4.79,4.77,2.98
41560,0.54,Premium,F,SI1,61.8,60.0,1237,5.2,5.22,3.22
41561,0.56,Ideal,I,VS2,62.1,54.0,1237,5.3,5.33,3.3
41562,0.5,Ideal,G,SI1,61.7,57.0,1237,5.06,5.08,3.13
41563,0.51,Ideal,G,SI1,61.7,54.0,1237,5.14,5.2,3.19
41567,0.5,Premium,E,SI1,61.4,62.0,1238,5.1,5.07,3.12
41568,0.55,Premium,F,SI1,62.1,62.0,1238,5.22,5.18,3.23
41569,0.43,Premium,D,VVS2,59.5,59.0,1238,4.97,4.95,2.95
41571,0.41,Ideal,G,VVS2,61.9,55.0,1238,4.77,4.79,2.96
41573,0.55,Ideal,J,VVS1,62.4,54.0,1238,5.25,5.29,3.29
41574,0.52,Ideal,H,VS2,61.7,54.0,1238,5.18,5.22,3.21
41575,0.55,Ideal,I,VS1,62.2,55.0,1238,5.26,5.29,3.28
41576,0.6,Ideal,H,SI2,61.9,55.0,1238,5.43,5.46,3.37
41578,0.5,Premium,E,SI1,62.4,60.0,1238,4.98,4.96,3.1
41580,0.44,Premium,E,VS1,60.7,58.0,1238,4.91,4.88,2.97
41587,0.3,Ideal,I,VS2,62.1,58.0,389,4.27,4.29,2.66
41588,0.3,Ideal,H,SI1,61.9,54.0,389,4.33,4.36,2.69
41591,0.31,Premium,H,SI2,59.5,59.0,390,4.39,4.45,2.63
41596,0.24,Ideal,H,VS2,61.1,56.0,391,3.99,4.03,2.45
41597,0.32,Ideal,I,SI2,61.9,56.0,391,4.38,4.41,2.72
41598,0.32,Ideal,I,SI2,61.0,56.0,391,4.43,4.45,2.71
41599,0.31,Ideal,G,SI2,62.0,55.0,391,4.34,4.37,2.7
41603,0.27,Ideal,H,SI1,61.6,57.0,393,4.13,4.15,2.55
41605,0.32,Ideal,J,VS2,62.2,57.0,393,4.36,4.38,2.72
41608,0.32,Premium,J,VS2,61.9,58.0,393,4.35,4.38,2.7
41609,0.32,Premium,J,VS2,61.9,59.0,393,4.35,4.38,2.7
41622,0.24,Ideal,H,VVS2,61.5,57.0,504,4.0,4.03,2.47
41623,0.34,Ideal,J,VVS1,62.1,54.2,504,4.48,4.51,2.79
41624,0.24,Ideal,H,VVS1,60.7,57.0,504,4.02,4.05,2.44
41625,0.24,Ideal,H,VVS1,61.5,55.0,504,3.99,4.02,2.46
41626,0.29,Ideal,F,VS2,61.6,56.0,504,4.28,4.32,2.65
41627,0.24,Ideal,H,IF,62.5,54.0,504,3.97,4.0,2.49
41628,0.24,Ideal,H,IF,62.1,57.0,504,4.0,4.04,2.5
41629,0.24,Ideal,H,IF,61.8,54.0,504,3.99,4.03,2.47
41631,0.32,Premium,H,SI2,60.4,59.0,504,4.42,4.39,2.66
41635,0.32,Ideal,J,VS2,62.1,54.0,504,4.44,4.38,2.74
41636,0.32,Premium,J,VS2,60.0,61.0,504,4.49,4.45,2.68
41637,0.32,Ideal,J,VS2,62.2,57.0,504,4.38,4.36,2.72
41638,0.32,Premium,J,VS2,61.9,58.0,504,4.38,4.35,2.7
41639,0.32,Premium,J,VS2,61.9,59.0,504,4.38,4.35,2.7
41642,0.4,Ideal,E,VVS2,61.8,56.0,1238,4.77,4.74,2.94
41643,0.4,Ideal,E,VVS2,61.8,55.0,1238,4.78,4.74,2.94
41644,0.4,Ideal,E,VVS2,61.5,56.0,1238,4.79,4.74,2.93
41645,0.4,Ideal,E,VVS2,61.7,56.0,1238,4.77,4.73,2.93
41646,0.4,Ideal,E,VVS2,62.1,55.0,1238,4.76,4.74,2.95
41647,0.4,Ideal,E,VVS2,62.2,56.0,1238,4.78,4.71,2.95
41649,0.4,Ideal,E,VVS2,61.7,55.0,1238,4.76,4.74,2.93
41652,0.4,Ideal,E,VVS2,62.1,56.0,1238,4.73,4.7,2.93
41656,0.58,Ideal,F,SI2,62.0,57.0,1239,5.32,5.35,3.31
41657,0.5,Ideal,D,SI2,62.5,55.0,1239,5.07,5.14,3.19
41658,0.5,Ideal,D,SI2,62.4,56.0,1239,5.06,5.1,3.17
41661,0.5,Ideal,D,SI2,61.6,57.0,1239,5.1,5.13,3.15
41662,0.54,Ideal,J,VVS1,62.2,54.0,1239,5.23,5.25,3.26
41664,0.4,Ideal,G,IF,61.8,55.0,1239,4.75,4.79,2.95
41667,0.31,Ideal,E,IF,60.4,56.0,1239,4.43,4.38,2.66
41668,0.4,Ideal,I,VVS2,62.0,56.0,1240,4.74,4.77,2.95
41669,0.4,Ideal,I,VVS2,61.4,56.0,1240,4.76,4.79,2.93
41670,0.46,Ideal,D,VS2,62.4,56.0,1240,4.95,4.98,3.1
41671,0.4,Ideal,G,VS2,61.1,56.0,1240,4.74,4.78,2.91
41672,0.4,Ideal,G,VS2,62.0,56.0,1240,4.73,4.78,2.95
41673,0.54,Ideal,J,VS1,61.0,56.1,1240,5.25,5.28,3.21
41674,0.33,Ideal,F,IF,60.8,55.0,1240,4.49,4.53,2.74
41675,0.33,Ideal,F,IF,61.2,56.0,1240,4.47,4.49,2.74
41676,0.33,Ideal,F,IF,61.3,55.0,1240,4.47,4.5,2.75
41677,0.33,Ideal,F,IF,61.2,56.0,1240,4.47,4.49,2.74
41678,0.5,Ideal,E,SI2,62.4,57.0,1240,5.07,5.03,3.15
41679,0.5,Ideal,E,SI2,62.5,57.0,1240,5.07,5.04,3.16
41681,0.54,Ideal,H,SI1,62.2,56.0,1240,5.26,5.19,3.25
41682,0.54,Premium,H,SI1,61.0,58.0,1240,5.27,5.23,3.2
41683,0.54,Ideal,H,SI1,61.0,56.0,1240,5.28,5.24,3.21
41684,0.54,Ideal,F,SI2,61.1,56.0,1240,5.26,5.22,3.2
41685,0.54,Premium,F,SI2,59.6,60.0,1240,5.28,5.25,3.14
41686,0.5,Premium,E,SI2,61.4,58.0,1240,5.11,5.09,3.13
41687,0.5,Ideal,E,SI2,61.4,57.0,1240,5.14,5.09,3.14
41688,0.5,Premium,E,SI2,59.5,59.0,1240,5.19,5.16,3.08
41689,0.5,Premium,E,SI2,61.7,58.0,1240,5.12,5.06,3.14
41690,0.5,Premium,E,SI2,61.3,56.0,1240,5.13,5.08,3.13
41691,0.55,Ideal,G,SI2,62.1,57.0,1240,5.3,5.23,3.27
41692,0.54,Premium,F,SI2,60.0,60.0,1240,5.27,5.22,3.24
41693,0.5,Ideal,G,SI1,62.5,57.0,1240,5.09,5.05,3.17
41696,0.49,Premium,G,VS2,59.8,59.0,1240,5.16,5.14,3.08
41698,0.54,Premium,G,SI1,61.1,57.0,1241,5.27,5.21,3.2
41700,0.41,Premium,E,VVS1,61.2,62.0,1241,4.78,4.76,2.92
41705,0.53,Premium,H,SI1,59.4,60.0,1242,5.26,5.24,3.12
41707,0.53,Premium,F,SI2,60.5,60.0,1242,5.23,5.19,3.15
41708,0.53,Premium,F,SI2,62.5,57.0,1242,5.17,5.11,3.21
41712,0.53,Ideal,I,VS2,62.3,57.0,1243,5.15,5.18,3.22
41713,0.56,Ideal,D,SI2,61.3,56.0,1243,5.3,5.33,3.26
41714,0.53,Ideal,D,SI2,61.7,55.0,1243,5.2,5.24,3.22
41715,0.56,Ideal,D,SI2,62.2,55.0,1243,5.29,5.32,3.3
41718,0.34,Ideal,E,IF,62.0,56.0,1243,4.51,4.49,2.79
41719,0.34,Ideal,E,IF,61.7,56.0,1243,4.48,4.46,2.76
41720,0.34,Ideal,E,IF,62.0,56.0,1243,4.5,4.47,2.78
41721,0.41,Ideal,E,VVS2,61.6,56.0,1243,4.8,4.78,2.95
41724,0.41,Ideal,H,IF,61.8,55.0,1243,4.79,4.76,2.95
41726,0.41,Ideal,H,IF,62.1,56.0,1243,4.76,4.74,2.95
41727,0.41,Ideal,E,VVS2,60.0,57.0,1243,4.85,4.81,2.9
41728,0.41,Premium,E,VVS2,60.9,60.0,1243,4.82,4.81,2.93
41729,0.41,Ideal,E,VVS2,62.2,54.0,1243,4.79,4.76,2.97
41730,0.41,Ideal,E,VVS2,61.4,56.0,1243,4.81,4.77,2.94
41731,0.41,Ideal,E,VVS2,61.0,56.0,1243,4.82,4.79,2.93
41732,0.41,Ideal,E,VVS2,61.5,55.0,1243,4.83,4.79,2.96
41733,0.41,Ideal,E,VVS2,61.1,56.0,1243,4.85,4.8,2.95
41735,0.41,Premium,E,VVS2,61.8,59.0,1243,4.78,4.74,2.94
41736,0.41,Ideal,E,VVS2,61.9,56.0,1243,4.78,4.75,2.95
41737,0.41,Ideal,E,VVS2,62.3,56.0,1243,4.78,4.75,2.97
41738,0.41,Ideal,E,VVS2,61.8,57.0,1243,4.8,4.75,2.95
41739,0.41,Ideal,E,VVS2,60.9,56.0,1243,4.81,4.75,2.91
41740,0.41,Ideal,E,VVS2,61.4,57.0,1243,4.79,4.76,2.93
41741,0.41,Ideal,E,VVS2,62.0,56.0,1243,4.76,4.72,2.94
41753,0.52,Premium,F,SI1,59.5,59.0,1244,5.24,5.31,3.14
41755,0.5,Ideal,I,VS2,62.5,55.0,1244,5.05,5.09,3.17
41756,0.57,Ideal,E,SI2,62.1,55.0,1244,5.34,5.36,3.32
41757,0.47,Premium,H,VS1,60.3,61.0,1244,5.05,5.04,3.04
41759,0.43,Ideal,H,IF,62.2,55.0,1245,4.84,4.87,3.02
41761,0.43,Ideal,E,VVS2,62.0,57.0,1245,4.84,4.87,3.01
41763,0.38,Ideal,E,VVS1,61.9,53.7,1245,4.66,4.67,2.89
41764,0.38,Ideal,E,VVS1,62.4,53.2,1245,4.62,4.66,2.9
41765,0.44,Ideal,I,VS1,61.4,55.0,1245,4.89,4.92,3.01
41766,0.52,Ideal,H,SI1,61.7,55.0,1245,5.17,5.21,3.2
41767,0.53,Ideal,H,SI1,61.1,55.0,1245,5.24,5.28,3.21
41770,0.54,Ideal,E,SI2,60.4,57.0,1246,5.27,5.33,3.2
41771,0.54,Ideal,E,SI2,60.7,56.0,1246,5.25,5.3,3.2
41772,0.54,Ideal,E,SI2,60.6,57.0,1246,5.25,5.28,3.19
41774,0.55,Premium,H,SI2,62.4,56.0,1246,5.23,5.2,3.25
41775,0.49,Ideal,G,VS2,61.1,57.0,1246,5.12,5.09,3.12
41779,0.35,Premium,D,VVS1,60.8,58.0,1247,4.55,4.53,2.76
41780,0.35,Ideal,D,VVS1,61.5,57.0,1247,4.55,4.52,2.79
